first_name, last_name, subject, grade
yyrjngknut, xz, Social Studies, A-
yyrjngknut, xz, Art, 
yyrjngknut, xz, Music, A-
yyrjngknut, xz, History, D
qblp, clfyzmhwc, Maths, D+
qblp, clfyzmhwc, Physics, 
qblp, clfyzmhwc, Social Studies, D
qblp, clfyzmhwc, Art, B+
qblp, clfyzmhwc, Music, B-
qblp, clfyzmhwc, History, B
rdglr, fykmd, Maths, B
rdglr, fykmd, Physics, C
rdglr, fykmd, Social Studies, C
rdglr, fykmd, Art, F
rdglr, fykmd, Music, B
rdglr, fykmd, History, A
u, n, Maths, A
u, n, Physics, D
u, n, Social Studies, 
u, n, Art, D-
u, n, Music, D-
u, n, History, C-
lizryyzgw, rbwrudv, Maths, A-
lizryyzgw, rbwrudv, Physics, D+
lizryyzgw, rbwrudv, Social Studies, A
lizryyzgw, rbwrudv, Art, B+
lizryyzgw, rbwrudv, Music, 
lizryyzgw, rbwrudv, History, A-
teoafgggf, alqyuahbte, Maths, B+
teoafgggf, alqyuahbte, Physics, B
teoafgggf, alqyuahbte, Social Studies, B+
teoafgggf, alqyuahbte, Art, D-
teoafgggf, alqyuahbte, Music, A
teoafgggf, alqyuahbte, History, D-
bgz, cqbzc, Maths, C-
bgz, cqbzc, Physics, A-
bgz, cqbzc, Social Studies, 
bgz, cqbzc, Art, D-
bgz, cqbzc, Music, C-
bgz, cqbzc, History, 
tidvij, lb, Maths, A-
tidvij, lb, Physics, C+
tidvij, lb, Social Studies, B+
tidvij, lb, Art, D+
tidvij, lb, Music, A-
tidvij, lb, History, B-
oddbwbc, egnvjur, Maths, D+
oddbwbc, egnvjur, Physics, B-
oddbwbc, egnvjur, Social Studies, D+
oddbwbc, egnvjur, Art, D
oddbwbc, egnvjur, Music, D+
oddbwbc, egnvjur, History, C-
nnhaldx, vt, Maths, F
nnhaldx, vt, Physics, D+
nnhaldx, vt, Social Studies, C-
nnhaldx, vt, Art, 
nnhaldx, vt, Music, 
nnhaldx, vt, History, C
zpts, xaa, Maths, A-
zpts, xaa, Physics, F
zpts, xaa, Social Studies, F
zpts, xaa, Art, B
zpts, xaa, Music, A-
zpts, xaa, History, A-
ejekerexd, mphbzo, Maths, B
ejekerexd, mphbzo, Physics, D+
ejekerexd, mphbzo, Social Studies, C-
ejekerexd, mphbzo, Art, F
ejekerexd, mphbzo, Music, B
ejekerexd, mphbzo, History, 
ypqxfuy, vviw, Maths, B+
ypqxfuy, vviw, Physics, C-
ypqxfuy, vviw, Social Studies, 
ypqxfuy, vviw, Art, C-
ypqxfuy, vviw, Music, C
ypqxfuy, vviw, History, D
mfxrtmgg, o, Maths, D-
mfxrtmgg, o, Physics, D
mfxrtmgg, o, Social Studies, B
mfxrtmgg, o, Art, A-
mfxrtmgg, o, Music, A-
mfxrtmgg, o, History, 
tmromichmd, ovjinq, Maths, C-
tmromichmd, ovjinq, Physics, C+
tmromichmd, ovjinq, Social Studies, B
tmromichmd, ovjinq, Art, 
tmromichmd, ovjinq, Music, B-
tmromichmd, ovjinq, History, A-
kjbbirmm, ck, Maths, 
kjbbirmm, ck, Physics, C+
kjbbirmm, ck, Social Studies, B
kjbbirmm, ck, Art, A-
kjbbirmm, ck, Music, C-
kjbbirmm, ck, History, C+
gqu, lbmnrvkpad, Maths, C+
gqu, lbmnrvkpad, Physics, C-
gqu, lbmnrvkpad, Social Studies, A-
gqu, lbmnrvkpad, Art, B+
gqu, lbmnrvkpad, Music, A
gqu, lbmnrvkpad, History, 
e, r, Maths, 
e, r, Physics, A
e, r, Social Studies, D-
e, r, Art, C-
e, r, Music, C+
e, r, History, A
ayescgghap, senm, Maths, D+
ayescgghap, senm, Physics, B
ayescgghap, senm, Social Studies, B-
ayescgghap, senm, Art, D-
ayescgghap, senm, Music, B
ayescgghap, senm, History, 
ldwll, xncczhhuz, Maths, 
ldwll, xncczhhuz, Physics, B
ldwll, xncczhhuz, Social Studies, B+
ldwll, xncczhhuz, Art, D
ldwll, xncczhhuz, Music, 
ldwll, xncczhhuz, History, C-
dhyaqrw, cpb, Maths, D+
dhyaqrw, cpb, Physics, A-
dhyaqrw, cpb, Social Studies, C
dhyaqrw, cpb, Art, D
dhyaqrw, cpb, Music, C-
dhyaqrw, cpb, History, D-
xuiqe, zyrfdnex, Maths, F
xuiqe, zyrfdnex, Physics, B
xuiqe, zyrfdnex, Social Studies, C
xuiqe, zyrfdnex, Art, D+
xuiqe, zyrfdnex, Music, A
xuiqe, zyrfdnex, History, B+
miotze, hexwxk, Maths, D
miotze, hexwxk, Physics, B
miotze, hexwxk, Social Studies, 
miotze, hexwxk, Art, C-
miotze, hexwxk, Music, B+
miotze, hexwxk, History, C+
xbaqchmsxf, rbqguh, Maths, B
xbaqchmsxf, rbqguh, Physics, C+
xbaqchmsxf, rbqguh, Social Studies, 
xbaqchmsxf, rbqguh, Art, 
xbaqchmsxf, rbqguh, Music, D+
xbaqchmsxf, rbqguh, History, C+
hp, b, Maths, B-
hp, b, Physics, 
hp, b, Social Studies, B-
hp, b, Art, F
hp, b, Music, D-
hp, b, History, A
wegwd, pnyc, Maths, C+
wegwd, pnyc, Physics, B
wegwd, pnyc, Social Studies, B
wegwd, pnyc, Art, A-
wegwd, pnyc, Music, D+
wegwd, pnyc, History, D+
optht, shvcaklhi, Maths, D-
optht, shvcaklhi, Physics, C+
optht, shvcaklhi, Social Studies, C+
optht, shvcaklhi, Art, B
optht, shvcaklhi, Music, C-
optht, shvcaklhi, History, B+
rbymlkp, llxzxhpn, Maths, C-
rbymlkp, llxzxhpn, Physics, D+
rbymlkp, llxzxhpn, Social Studies, D-
rbymlkp, llxzxhpn, Art, B
rbymlkp, llxzxhpn, Music, D
rbymlkp, llxzxhpn, History, B+
uoodv, oy, Maths, C
uoodv, oy, Physics, B
uoodv, oy, Social Studies, D-
uoodv, oy, Art, D
uoodv, oy, Music, C-
uoodv, oy, History, A
wjffojvj, ppjlrpkccp, Maths, D+
wjffojvj, ppjlrpkccp, Physics, C-
wjffojvj, ppjlrpkccp, Social Studies, B
wjffojvj, ppjlrpkccp, Art, B-
wjffojvj, ppjlrpkccp, Music, B-
wjffojvj, ppjlrpkccp, History, 
corxwxolx, pjmjdawba, Maths, 
corxwxolx, pjmjdawba, Physics, B-
corxwxolx, pjmjdawba, Social Studies, A
corxwxolx, pjmjdawba, Art, F
corxwxolx, pjmjdawba, Music, D
corxwxolx, pjmjdawba, History, C+
getsva, kqmvu, Maths, B
getsva, kqmvu, Physics, B
getsva, kqmvu, Social Studies, C-
getsva, kqmvu, Art, D-
getsva, kqmvu, Music, A
getsva, kqmvu, History, A-
anjwbvntgg, vaqtz, Maths, D+
anjwbvntgg, vaqtz, Physics, D-
anjwbvntgg, vaqtz, Social Studies, A-
anjwbvntgg, vaqtz, Art, A
anjwbvntgg, vaqtz, Music, C
anjwbvntgg, vaqtz, History, B
yf, rfoldhvjt, Maths, C
yf, rfoldhvjt, Physics, 
yf, rfoldhvjt, Social Studies, C
yf, rfoldhvjt, Art, C
yf, rfoldhvjt, Music, B-
yf, rfoldhvjt, History, D
nzpx, udkydfe, Maths, B-
nzpx, udkydfe, Physics, D+
nzpx, udkydfe, Social Studies, A-
nzpx, udkydfe, Art, C-
nzpx, udkydfe, Music, D
nzpx, udkydfe, History, D+
pymrmljjo, xyoji, Maths, C-
pymrmljjo, xyoji, Physics, C+
pymrmljjo, xyoji, Social Studies, D-
pymrmljjo, xyoji, Art, D+
pymrmljjo, xyoji, Music, C
pymrmljjo, xyoji, History, A-
m, vpdzcdokjm, Maths, A-
m, vpdzcdokjm, Physics, B
m, vpdzcdokjm, Social Studies, A-
m, vpdzcdokjm, Art, C-
m, vpdzcdokjm, Music, C+
m, vpdzcdokjm, History, A-
gyvoxpdj, hdpe, Maths, 
gyvoxpdj, hdpe, Physics, 
gyvoxpdj, hdpe, Social Studies, A
gyvoxpdj, hdpe, Art, B-
gyvoxpdj, hdpe, Music, B
gyvoxpdj, hdpe, History, 
qrqcjtfxwo, xx, Maths, D
qrqcjtfxwo, xx, Physics, B
qrqcjtfxwo, xx, Social Studies, D
qrqcjtfxwo, xx, Art, D-
qrqcjtfxwo, xx, Music, A-
qrqcjtfxwo, xx, History, C-
bigtqfqrqf, rnwne, Maths, D
bigtqfqrqf, rnwne, Physics, A
bigtqfqrqf, rnwne, Social Studies, 
bigtqfqrqf, rnwne, Art, 
bigtqfqrqf, rnwne, Music, B+
bigtqfqrqf, rnwne, History, C-
qtgxrog, rd, Maths, D-
qtgxrog, rd, Physics, 
qtgxrog, rd, Social Studies, D+
qtgxrog, rd, Art, C+
qtgxrog, rd, Music, D+
qtgxrog, rd, History, A
m, vttmg, Maths, 
m, vttmg, Physics, F
m, vttmg, Social Studies, F
m, vttmg, Art, 
m, vttmg, Music, C+
m, vttmg, History, C
ywffqtfowd, ugasial, Maths, D-
ywffqtfowd, ugasial, Physics, C+
ywffqtfowd, ugasial, Social Studies, C+
ywffqtfowd, ugasial, Art, C
ywffqtfowd, ugasial, Music, A-
ywffqtfowd, ugasial, History, C-
qstvsuoh, jjeurmbdgp, Maths, 
qstvsuoh, jjeurmbdgp, Physics, C
qstvsuoh, jjeurmbdgp, Social Studies, D-
qstvsuoh, jjeurmbdgp, Art, B+
qstvsuoh, jjeurmbdgp, Music, 
qstvsuoh, jjeurmbdgp, History, B
lsdvik, btudrshf, Maths, D
lsdvik, btudrshf, Physics, A
lsdvik, btudrshf, Social Studies, C+
lsdvik, btudrshf, Art, A-
lsdvik, btudrshf, Music, B
lsdvik, btudrshf, History, B
penraln, epnkduorni, Maths, A
penraln, epnkduorni, Physics, 
penraln, epnkduorni, Social Studies, B-
penraln, epnkduorni, Art, F
penraln, epnkduorni, Music, C
penraln, epnkduorni, History, D+
kqmbrzaq, yvehs, Maths, F
kqmbrzaq, yvehs, Physics, C+
kqmbrzaq, yvehs, Social Studies, B
kqmbrzaq, yvehs, Art, B
kqmbrzaq, yvehs, Music, B-
kqmbrzaq, yvehs, History, A
jinc, aidjbt, Maths, F
jinc, aidjbt, Physics, 
jinc, aidjbt, Social Studies, A-
jinc, aidjbt, Art, 
jinc, aidjbt, Music, 
jinc, aidjbt, History, F
spyxx, ylqblvxe, Maths, A-
spyxx, ylqblvxe, Physics, B-
spyxx, ylqblvxe, Social Studies, 
spyxx, ylqblvxe, Art, D+
spyxx, ylqblvxe, Music, B+
spyxx, ylqblvxe, History, F
fwozwte, b, Maths, C
fwozwte, b, Physics, B-
fwozwte, b, Social Studies, D+
fwozwte, b, Art, F
fwozwte, b, Music, D+
fwozwte, b, History, F
ubaicsi, otqifgrbyg, Maths, D+
ubaicsi, otqifgrbyg, Physics, D
ubaicsi, otqifgrbyg, Social Studies, B-
ubaicsi, otqifgrbyg, Art, D+
ubaicsi, otqifgrbyg, Music, B-
ubaicsi, otqifgrbyg, History, A-
pnm, rlsoxvi, Maths, C
pnm, rlsoxvi, Physics, D+
pnm, rlsoxvi, Social Studies, D
pnm, rlsoxvi, Art, B+
pnm, rlsoxvi, Music, F
pnm, rlsoxvi, History, A-
nv, cdykgpmm, Maths, B+
nv, cdykgpmm, Physics, D-
nv, cdykgpmm, Social Studies, C
nv, cdykgpmm, Art, B
nv, cdykgpmm, Music, C
nv, cdykgpmm, History, A-
crme, cwxocx, Maths, B
crme, cwxocx, Physics, C
crme, cwxocx, Social Studies, B+
crme, cwxocx, Art, B+
crme, cwxocx, Music, D+
crme, cwxocx, History, C+
edlwhfbif, fr, Maths, A
edlwhfbif, fr, Physics, D+
edlwhfbif, fr, Social Studies, A
edlwhfbif, fr, Art, B-
edlwhfbif, fr, Music, B
edlwhfbif, fr, History, C+
nygqu, h, Maths, C+
nygqu, h, Physics, F
nygqu, h, Social Studies, A
nygqu, h, Art, C+
nygqu, h, Music, 
nygqu, h, History, F
jtbprvm, yuqmrqxl, Maths, A
jtbprvm, yuqmrqxl, Physics, B-
jtbprvm, yuqmrqxl, Social Studies, C-
jtbprvm, yuqmrqxl, Art, A
jtbprvm, yuqmrqxl, Music, D-
jtbprvm, yuqmrqxl, History, B+
jtzxlu, vyusrojqq, Maths, D
jtzxlu, vyusrojqq, Physics, B+
jtzxlu, vyusrojqq, Social Studies, B-
jtzxlu, vyusrojqq, Art, 
jtzxlu, vyusrojqq, Music, B
jtzxlu, vyusrojqq, History, B-
fcdryxry, owfnfg, Maths, B-
fcdryxry, owfnfg, Physics, D-
fcdryxry, owfnfg, Social Studies, F
fcdryxry, owfnfg, Art, C-
fcdryxry, owfnfg, Music, C+
fcdryxry, owfnfg, History, D-
k, ki, Maths, C
k, ki, Physics, B
k, ki, Social Studies, C
k, ki, Art, D
k, ki, Music, D
k, ki, History, C+
am, yjvouvzj, Maths, D+
am, yjvouvzj, Physics, B+
am, yjvouvzj, Social Studies, 
am, yjvouvzj, Art, C+
am, yjvouvzj, Music, B
am, yjvouvzj, History, A
tfhuwz, mdv, Maths, B+
tfhuwz, mdv, Physics, D-
tfhuwz, mdv, Social Studies, A
tfhuwz, mdv, Art, F
tfhuwz, mdv, Music, C-
tfhuwz, mdv, History, B+
famjrp, v, Maths, A
famjrp, v, Physics, B-
famjrp, v, Social Studies, C
famjrp, v, Art, F
famjrp, v, Music, A
famjrp, v, History, F
fn, iark, Maths, 
fn, iark, Physics, B-
fn, iark, Social Studies, B+
fn, iark, Art, D+
fn, iark, Music, B
fn, iark, History, B+
kjbdlzjbpc, pyphfvkiuy, Maths, C+
kjbdlzjbpc, pyphfvkiuy, Physics, C-
kjbdlzjbpc, pyphfvkiuy, Social Studies, D+
kjbdlzjbpc, pyphfvkiuy, Art, C+
kjbdlzjbpc, pyphfvkiuy, Music, F
kjbdlzjbpc, pyphfvkiuy, History, 
ofr, qybhbsq, Maths, 
ofr, qybhbsq, Physics, D-
ofr, qybhbsq, Social Studies, D
ofr, qybhbsq, Art, D-
ofr, qybhbsq, Music, B
ofr, qybhbsq, History, B-
e, dhqhsc, Maths, C+
e, dhqhsc, Physics, B
e, dhqhsc, Social Studies, D+
e, dhqhsc, Art, D+
e, dhqhsc, Music, A
e, dhqhsc, History, D-
ntktdegqls, vfoolnd, Maths, C-
ntktdegqls, vfoolnd, Physics, D
ntktdegqls, vfoolnd, Social Studies, D
ntktdegqls, vfoolnd, Art, 
ntktdegqls, vfoolnd, Music, C+
ntktdegqls, vfoolnd, History, A-
bdsa, ypyyzva, Maths, D+
bdsa, ypyyzva, Physics, C-
bdsa, ypyyzva, Social Studies, B-
bdsa, ypyyzva, Art, A-
bdsa, ypyyzva, Music, A
bdsa, ypyyzva, History, D+
goo, bn, Maths, A-
goo, bn, Physics, A-
goo, bn, Social Studies, B+
goo, bn, Art, D-
goo, bn, Music, A
goo, bn, History, A-
f, cubqbglcsn, Maths, F
f, cubqbglcsn, Physics, D+
f, cubqbglcsn, Social Studies, B
f, cubqbglcsn, Art, A
f, cubqbglcsn, Music, A
f, cubqbglcsn, History, A-
oljswjwi, sqtiqc, Maths, D-
oljswjwi, sqtiqc, Physics, C+
oljswjwi, sqtiqc, Social Studies, 
oljswjwi, sqtiqc, Art, 
oljswjwi, sqtiqc, Music, A-
oljswjwi, sqtiqc, History, C
khdzhesub, hwmd, Maths, C
khdzhesub, hwmd, Physics, A
khdzhesub, hwmd, Social Studies, D+
khdzhesub, hwmd, Art, B
khdzhesub, hwmd, Music, A
khdzhesub, hwmd, History, B-
frezisa, lcoftm, Maths, B-
frezisa, lcoftm, Physics, C+
frezisa, lcoftm, Social Studies, B
frezisa, lcoftm, Art, C+
frezisa, lcoftm, Music, F
frezisa, lcoftm, History, B-
wan, xsxcutoqso, Maths, B
wan, xsxcutoqso, Physics, D+
wan, xsxcutoqso, Social Studies, D+
wan, xsxcutoqso, Art, B
wan, xsxcutoqso, Music, C-
wan, xsxcutoqso, History, B+
kuiecq, uernaeev, Maths, A
kuiecq, uernaeev, Physics, B
kuiecq, uernaeev, Social Studies, C-
kuiecq, uernaeev, Art, D
kuiecq, uernaeev, Music, A-
kuiecq, uernaeev, History, B
y, jxtzzhm, Maths, A
y, jxtzzhm, Physics, D+
y, jxtzzhm, Social Studies, A-
y, jxtzzhm, Art, A
y, jxtzzhm, Music, D
y, jxtzzhm, History, 
big, tmnh, Maths, C+
big, tmnh, Physics, 
big, tmnh, Social Studies, A-
big, tmnh, Art, B
big, tmnh, Music, D
big, tmnh, History, C-
qnl, tnrtb, Maths, A-
qnl, tnrtb, Physics, C-
qnl, tnrtb, Social Studies, 
qnl, tnrtb, Art, 
qnl, tnrtb, Music, D
qnl, tnrtb, History, D-
qk, px, Maths, A
qk, px, Physics, C+
qk, px, Social Studies, A-
qk, px, Art, D
qk, px, Music, B
qk, px, History, B+
yrluq, jrujoe, Maths, D-
yrluq, jrujoe, Physics, D+
yrluq, jrujoe, Social Studies, D-
yrluq, jrujoe, Art, C+
yrluq, jrujoe, Music, D+
yrluq, jrujoe, History, A-
cbn, jbwjpnkpqp, Maths, C-
cbn, jbwjpnkpqp, Physics, A-
cbn, jbwjpnkpqp, Social Studies, B
cbn, jbwjpnkpqp, Art, D-
cbn, jbwjpnkpqp, Music, C+
cbn, jbwjpnkpqp, History, B+
uzw, niip, Maths, B-
uzw, niip, Physics, C+
uzw, niip, Social Studies, C+
uzw, niip, Art, F
uzw, niip, Music, D-
uzw, niip, History, 
vkjvumcg, xwkoup, Maths, D
vkjvumcg, xwkoup, Physics, D+
vkjvumcg, xwkoup, Social Studies, 
vkjvumcg, xwkoup, Art, D
vkjvumcg, xwkoup, Music, D-
vkjvumcg, xwkoup, History, D+
cbgv, ftj, Maths, A
cbgv, ftj, Physics, F
cbgv, ftj, Social Studies, 
cbgv, ftj, Art, 
cbgv, ftj, Music, D+
cbgv, ftj, History, A-
jwhoexo, ddcuaaqj, Maths, A-
jwhoexo, ddcuaaqj, Physics, D
jwhoexo, ddcuaaqj, Social Studies, D
jwhoexo, ddcuaaqj, Art, C+
jwhoexo, ddcuaaqj, Music, C-
jwhoexo, ddcuaaqj, History, F
cb, ppx, Maths, B
cb, ppx, Physics, D
cb, ppx, Social Studies, 
cb, ppx, Art, D+
cb, ppx, Music, B-
cb, ppx, History, B
ftrxqg, axi, Maths, B
ftrxqg, axi, Physics, A-
ftrxqg, axi, Social Studies, C
ftrxqg, axi, Art, B
ftrxqg, axi, Music, B
ftrxqg, axi, History, B-
uutomot, ndqcnlx, Maths, 
uutomot, ndqcnlx, Physics, C
uutomot, ndqcnlx, Social Studies, B+
uutomot, ndqcnlx, Art, D
uutomot, ndqcnlx, Music, A-
uutomot, ndqcnlx, History, D+
taxsymtzu, lmuzytrpy, Maths, F
taxsymtzu, lmuzytrpy, Physics, B+
taxsymtzu, lmuzytrpy, Social Studies, A-
taxsymtzu, lmuzytrpy, Art, D+
taxsymtzu, lmuzytrpy, Music, B-
taxsymtzu, lmuzytrpy, History, B+
fvuxhuaxye, xnhualr, Maths, C+
fvuxhuaxye, xnhualr, Physics, C+
fvuxhuaxye, xnhualr, Social Studies, A-
fvuxhuaxye, xnhualr, Art, C-
fvuxhuaxye, xnhualr, Music, C-
fvuxhuaxye, xnhualr, History, C
ynd, hrdb, Maths, C-
ynd, hrdb, Physics, C-
ynd, hrdb, Social Studies, F
ynd, hrdb, Art, B
ynd, hrdb, Music, B
ynd, hrdb, History, C-
fcwmj, dnvoaixtz, Maths, C+
fcwmj, dnvoaixtz, Physics, 
fcwmj, dnvoaixtz, Social Studies, B+
fcwmj, dnvoaixtz, Art, 
fcwmj, dnvoaixtz, Music, C+
fcwmj, dnvoaixtz, History, C+
fzclycbbe, fwg, Maths, B
fzclycbbe, fwg, Physics, D+
fzclycbbe, fwg, Social Studies, C
fzclycbbe, fwg, Art, D-
fzclycbbe, fwg, Music, C
fzclycbbe, fwg, History, D
eexudhkuoq, yxhq, Maths, B+
eexudhkuoq, yxhq, Physics, B+
eexudhkuoq, yxhq, Social Studies, B-
eexudhkuoq, yxhq, Art, B
eexudhkuoq, yxhq, Music, B+
eexudhkuoq, yxhq, History, C+
witojeb, jjzhdxskvx, Maths, B+
witojeb, jjzhdxskvx, Physics, D-
witojeb, jjzhdxskvx, Social Studies, D
witojeb, jjzhdxskvx, Art, B-
witojeb, jjzhdxskvx, Music, C+
witojeb, jjzhdxskvx, History, C
w, bmuneqjw, Maths, A-
w, bmuneqjw, Physics, C-
w, bmuneqjw, Social Studies, A-
w, bmuneqjw, Art, A-
w, bmuneqjw, Music, D
w, bmuneqjw, History, C-
wuhrtixaie, yzo, Maths, B+
wuhrtixaie, yzo, Physics, F
wuhrtixaie, yzo, Social Studies, B+
wuhrtixaie, yzo, Art, B-
wuhrtixaie, yzo, Music, B
wuhrtixaie, yzo, History, D-
ap, umjzhl, Maths, B+
ap, umjzhl, Physics, D+
ap, umjzhl, Social Studies, C-
ap, umjzhl, Art, B+
ap, umjzhl, Music, C-
ap, umjzhl, History, B-
ronketl, qtjdkhmx, Maths, A
ronketl, qtjdkhmx, Physics, B-
ronketl, qtjdkhmx, Social Studies, C+
ronketl, qtjdkhmx, Art, C
ronketl, qtjdkhmx, Music, B+
ronketl, qtjdkhmx, History, F
gyuuxpdcc, xpsxkro, Maths, C
gyuuxpdcc, xpsxkro, Physics, B+
gyuuxpdcc, xpsxkro, Social Studies, C
gyuuxpdcc, xpsxkro, Art, A-
gyuuxpdcc, xpsxkro, Music, C-
gyuuxpdcc, xpsxkro, History, 
ncwl, wediqzg, Maths, C
ncwl, wediqzg, Physics, D+
ncwl, wediqzg, Social Studies, C+
ncwl, wediqzg, Art, D
ncwl, wediqzg, Music, D
ncwl, wediqzg, History, B
pxvdwbtbvm, qy, Maths, C-
pxvdwbtbvm, qy, Physics, F
pxvdwbtbvm, qy, Social Studies, C
pxvdwbtbvm, qy, Art, B+
pxvdwbtbvm, qy, Music, C-
pxvdwbtbvm, qy, History, A
egrfcfji, xxoosptbt, Maths, C-
egrfcfji, xxoosptbt, Physics, C+
egrfcfji, xxoosptbt, Social Studies, D-
egrfcfji, xxoosptbt, Art, B-
egrfcfji, xxoosptbt, Music, C-
egrfcfji, xxoosptbt, History, A
qmsk, hogix, Maths, C+
qmsk, hogix, Physics, B+
qmsk, hogix, Social Studies, F
qmsk, hogix, Art, C-
qmsk, hogix, Music, B-
qmsk, hogix, History, B+
fjquvn, k, Maths, C+
fjquvn, k, Physics, B-
fjquvn, k, Social Studies, B-
fjquvn, k, Art, B-
fjquvn, k, Music, A
fjquvn, k, History, A-
w, fleso, Maths, D+
w, fleso, Physics, A-
w, fleso, Social Studies, 
w, fleso, Art, B+
w, fleso, Music, F
w, fleso, History, 
zt, rrbfzgxru, Maths, B
zt, rrbfzgxru, Physics, C
zt, rrbfzgxru, Social Studies, C+
zt, rrbfzgxru, Art, D-
zt, rrbfzgxru, Music, D
zt, rrbfzgxru, History, 
gdfkw, qdytdmkl, Maths, A-
gdfkw, qdytdmkl, Physics, B+
gdfkw, qdytdmkl, Social Studies, 
gdfkw, qdytdmkl, Art, B+
gdfkw, qdytdmkl, Music, A-
gdfkw, qdytdmkl, History, C+
vf, pwdphfm, Maths, C
vf, pwdphfm, Physics, A-
vf, pwdphfm, Social Studies, C+
vf, pwdphfm, Art, 
vf, pwdphfm, Music, D-
vf, pwdphfm, History, D-
esguxq, wxoybs, Maths, D+
esguxq, wxoybs, Physics, C
esguxq, wxoybs, Social Studies, D+
esguxq, wxoybs, Art, B+
esguxq, wxoybs, Music, B
esguxq, wxoybs, History, C+
ybkxxxv, ubqsp, Maths, F
ybkxxxv, ubqsp, Physics, B
ybkxxxv, ubqsp, Social Studies, 
ybkxxxv, ubqsp, Art, F
ybkxxxv, ubqsp, Music, A
ybkxxxv, ubqsp, History, D
axd, tsmfriv, Maths, A
axd, tsmfriv, Physics, C-
axd, tsmfriv, Social Studies, B-
axd, tsmfriv, Art, F
axd, tsmfriv, Music, F
axd, tsmfriv, History, C+
whk, bzz, Maths, B-
whk, bzz, Physics, C-
whk, bzz, Social Studies, B
whk, bzz, Art, B+
whk, bzz, Music, 
whk, bzz, History, C-
nigrkfosjf, nggbcugz, Maths, B+
nigrkfosjf, nggbcugz, Physics, C
nigrkfosjf, nggbcugz, Social Studies, D-
nigrkfosjf, nggbcugz, Art, A
nigrkfosjf, nggbcugz, Music, C+
nigrkfosjf, nggbcugz, History, 
tqw, dhzuqcufz, Maths, F
tqw, dhzuqcufz, Physics, C-
tqw, dhzuqcufz, Social Studies, D
tqw, dhzuqcufz, Art, A
tqw, dhzuqcufz, Music, D-
tqw, dhzuqcufz, History, A
xsui, semvfylkee, Maths, D+
xsui, semvfylkee, Physics, D-
xsui, semvfylkee, Social Studies, F
xsui, semvfylkee, Art, C
xsui, semvfylkee, Music, B-
xsui, semvfylkee, History, C
zyelcte, z, Maths, D+
zyelcte, z, Physics, B-
zyelcte, z, Social Studies, 
zyelcte, z, Art, 
zyelcte, z, Music, 
zyelcte, z, History, C-
jrtdy, xfcquzd, Maths, F
jrtdy, xfcquzd, Physics, B+
jrtdy, xfcquzd, Social Studies, 
jrtdy, xfcquzd, Art, C-
jrtdy, xfcquzd, Music, F
jrtdy, xfcquzd, History, D
qakpysf, pvdiyfk, Maths, D-
qakpysf, pvdiyfk, Physics, B
qakpysf, pvdiyfk, Social Studies, 
qakpysf, pvdiyfk, Art, C-
qakpysf, pvdiyfk, Music, 
qakpysf, pvdiyfk, History, D
sr, kjk, Maths, C+
sr, kjk, Physics, B+
sr, kjk, Social Studies, D
sr, kjk, Art, C
sr, kjk, Music, D-
sr, kjk, History, F
oaovjcr, uqigo, Maths, C-
oaovjcr, uqigo, Physics, D-
oaovjcr, uqigo, Social Studies, A
oaovjcr, uqigo, Art, B-
oaovjcr, uqigo, Music, 
oaovjcr, uqigo, History, B
vol, njqv, Maths, A
vol, njqv, Physics, B+
vol, njqv, Social Studies, A
vol, njqv, Art, B+
vol, njqv, Music, F
vol, njqv, History, D
mtkd, u, Maths, A-
mtkd, u, Physics, C+
mtkd, u, Social Studies, A-
mtkd, u, Art, D+
mtkd, u, Music, 
mtkd, u, History, B
eceq, eg, Maths, C-
eceq, eg, Physics, C
eceq, eg, Social Studies, D-
eceq, eg, Art, A-
eceq, eg, Music, 
eceq, eg, History, B
fcz, dawevmz, Maths, F
fcz, dawevmz, Physics, 
fcz, dawevmz, Social Studies, A-
fcz, dawevmz, Art, 
fcz, dawevmz, Music, F
fcz, dawevmz, History, A
vv, vfneooeldz, Maths, 
vv, vfneooeldz, Physics, D-
vv, vfneooeldz, Social Studies, D
vv, vfneooeldz, Art, C
vv, vfneooeldz, Music, C+
vv, vfneooeldz, History, D-
i, rpiirycek, Maths, B+
i, rpiirycek, Physics, C-
i, rpiirycek, Social Studies, F
i, rpiirycek, Art, A-
i, rpiirycek, Music, B-
i, rpiirycek, History, D+
hahwsnn, bdaa, Maths, B-
hahwsnn, bdaa, Physics, A-
hahwsnn, bdaa, Social Studies, B
hahwsnn, bdaa, Art, A-
hahwsnn, bdaa, Music, C-
hahwsnn, bdaa, History, F
zbdurtr, dpjx, Maths, 
zbdurtr, dpjx, Physics, 
zbdurtr, dpjx, Social Studies, 
zbdurtr, dpjx, Art, A
zbdurtr, dpjx, Music, A
zbdurtr, dpjx, History, D
xsu, nrbqjwktrw, Maths, F
xsu, nrbqjwktrw, Physics, A
xsu, nrbqjwktrw, Social Studies, D+
xsu, nrbqjwktrw, Art, A-
xsu, nrbqjwktrw, Music, A
xsu, nrbqjwktrw, History, C
gloaye, mspmdkatg, Maths, A-
gloaye, mspmdkatg, Physics, A
gloaye, mspmdkatg, Social Studies, 
gloaye, mspmdkatg, Art, D+
gloaye, mspmdkatg, Music, D-
gloaye, mspmdkatg, History, D-
yu, pwtjhkfm, Maths, B-
yu, pwtjhkfm, Physics, B
